sampling_rates_mhz,frequency_hz,angle_deg,snr_db,snapshots_per_branch,num_branches,total_snapshots,method,bias_deg,mae_deg,rmse_deg,median_abs_error_deg,p90_abs_error_deg,p95_abs_error_deg,success_rate_1deg,success_rate_2deg,catastrophic_rate_5deg,invalid_rate,crb_rmse_deg,runtime_seconds
32+35,300000000.0,50,20,512,2,1024,MUSIC,0.02244136608270324,0.03998814347321868,0.04900605335613561,0.0398960776549977,0.07754150940889985,0.08579622564875178,1.0,1.0,0.0,0.0,0.0419215893253819,0.0715366999984326
32+35,300000000.0,50,20,512,2,1024,ESPRIT,0.01194817544190201,0.04295247485857132,0.050089408094843954,0.04844590115706282,0.07360994191102463,0.07606375910581135,1.0,1.0,0.0,0.0,0.0419215893253819,0.0005633000009765965
32+35,800000000.0,-50,-10,32,2,64,MUSIC,-1.0077195167691713,2.741751924359767,3.5393621089059053,1.796836979920549,5.0393989959491385,6.216147925535565,0.4,0.6,0.1,0.0,1.9885155810361261,0.06440789999851404
32+35,800000000.0,-50,-10,32,2,64,ESPRIT,5.922449477996966,14.261054020936871,26.644644315499743,4.824832547502144,25.30158175459474,52.2700740819319,0.2,0.2,0.5,0.0,1.9885155810361261,0.00048009999954956584
32+35,800000000.0,-50,-10,128,2,256,MUSIC,0.062054111646280316,1.5678408750263557,1.7315892776635518,1.7760709235988053,2.296647428549916,2.4128794892905736,0.3,0.6,0.0,0.0,0.9942577905180631,0.06591939999907481
32+35,800000000.0,-50,-10,128,2,256,ESPRIT,0.6135921986303365,1.7639148894344594,2.3005293935729014,1.5547434684206216,3.8547947450148836,4.426441907840045,0.3,0.8,0.0,0.0,0.9942577905180631,0.0004565999979604385
32+35,800000000.0,-50,-10,512,2,1024,MUSIC,-0.0008699122339102417,0.417800588830702,0.47761295544366067,0.34883214613339675,0.7086961546482363,0.7524506567205829,1.0,1.0,0.0,0.0,0.49712889525903153,0.07227710000006482
32+35,800000000.0,-50,-10,512,2,1024,ESPRIT,0.3812022891109009,0.72750757019015,0.8524585283205325,0.6509977829711779,1.3171158313322677,1.463224537855766,0.8,1.0,0.0,0.0,0.49712889525903153,0.0004819000005227281
32+35,800000000.0,-50,0,32,2,64,MUSIC,-0.2752492929381297,0.6872411622393606,0.8664759898606483,0.6305735052429604,1.385788361263222,1.5588632989127393,0.7,1.0,0.0,0.0,0.6288238398807287,0.07526459999917279
32+35,800000000.0,-50,0,32,2,64,ESPRIT,-0.5401115637148699,0.8611099461146843,1.091845673992807,0.8121232039964426,1.573184240413775,1.743760692549561,0.5,1.0,0.0,0.0,0.6288238398807287,0.00047849999918980757
32+35,800000000.0,-50,0,128,2,256,MUSIC,0.047212868123750695,0.250357714702389,0.31829721646551595,0.1603956241271085,0.4889836255686496,0.5421676443210539,1.0,1.0,0.0,0.0,0.3144119199403643,0.0714388999995208
32+35,800000000.0,-50,0,128,2,256,ESPRIT,0.03624747722659052,0.3507264040716585,0.43871719269667175,0.32307798605279814,0.656414703765261,0.7083813434702914,1.0,1.0,0.0,0.0,0.3144119199403643,0.0004520999991655117
32+35,800000000.0,-50,0,512,2,1024,MUSIC,-0.03236869940228857,0.14753175144151315,0.17881560802014007,0.14642271771965554,0.21947055833961351,0.30184602959992063,1.0,1.0,0.0,0.0,0.15720595997018216,0.06203220000043075
32+35,800000000.0,-50,0,512,2,1024,ESPRIT,0.09043922523016619,0.21021142978958807,0.2365039493067865,0.22298601530392048,0.3553803642778455,0.35552755118078316,1.0,1.0,0.0,0.0,0.15720595997018216,0.0004466999998840038
32+35,800000000.0,-50,10,32,2,64,MUSIC,-0.0795940883921901,0.19811564057769573,0.24573576072712283,0.19419443030921002,0.43633309326123493,0.4415709767631501,1.0,1.0,0.0,0.0,0.19885155810361263,0.06810310000037134
32+35,800000000.0,-50,10,32,2,64,ESPRIT,-0.14930451654067625,0.23237476181082642,0.2733558742766837,0.2084717596855441,0.4068285140081883,0.4453094759844688,1.0,1.0,0.0,0.0,0.19885155810361263,0.00047110000014072284
32+35,800000000.0,-50,10,128,2,256,MUSIC,0.019880417667583573,0.076382842118403,0.09529208848649755,0.050143206824103004,0.1560543208424022,0.17209275577103322,1.0,1.0,0.0,0.0,0.09942577905180632,0.0640860999983488
32+35,800000000.0,-50,10,128,2,256,ESPRIT,0.016770463731553775,0.10681495567864516,0.13090919177446747,0.0792905283593015,0.2092779443659296,0.21537312116796056,1.0,1.0,0.0,0.0,0.09942577905180632,0.00047919999815349
32+35,800000000.0,-50,10,512,2,1024,MUSIC,-0.011715358653021469,0.05033055818845966,0.06139735607955805,0.042811774123162394,0.08407095028606688,0.10699783363633729,1.0,1.0,0.0,0.0,0.04971288952590316,0.06959080000160611
32+35,800000000.0,-50,10,512,2,1024,ESPRIT,0.025571338954311074,0.06651665974611873,0.0768527334623696,0.07312574649632353,0.10999642799349942,0.11342122837352092,1.0,1.0,0.0,0.0,0.04971288952590316,0.000562600002012914
32+35,800000000.0,-50,20,32,2,64,MUSIC,-0.024793545614809887,0.06069637627873732,0.0752155687093553,0.06205621632629743,0.13060707380628073,0.1337829678002432,1.0,1.0,0.0,0.0,0.06288238398807286,0.06347130000085599
32+35,800000000.0,-50,20,32,2,64,ESPRIT,-0.046255370957937456,0.06999261192079657,0.08077424508779846,0.06180995447715887,0.12287596745988409,0.1331705203301755,1.0,1.0,0.0,0.0,0.06288238398807286,0.0005665000007866183
32+35,800000000.0,-50,20,128,2,256,MUSIC,0.006190587295125028,0.02158166820212486,0.028705620208480567,0.014728090119245252,0.048547813769030765,0.05516930859681891,1.0,1.0,0.0,0.0,0.03144119199403643,0.06816379999872879
32+35,800000000.0,-50,20,128,2,256,ESPRIT,0.0062675785270393195,0.03322905333399362,0.04092441535287173,0.027849392046086052,0.06440059925863935,0.06760374492344176,1.0,1.0,0.0,0.0,0.03144119199403643,0.00044629999956669053
32+35,800000000.0,-50,20,512,2,1024,MUSIC,-0.0033182847405598182,0.010937231916874169,0.014547861192459662,0.008316124422208304,0.018669565173017582,0.027359343743542985,1.0,1.0,0.0,0.0,0.015720595997018215,0.06007309999949939
32+35,800000000.0,-50,20,512,2,1024,ESPRIT,0.007766316201440304,0.021236473177174274,0.0245725559492004,0.022903980041654393,0.0347427519439222,0.03596494538803014,1.0,1.0,0.0,0.0,0.015720595997018215,0.0004348999991634628
32+35,800000000.0,-10,-10,32,2,64,MUSIC,-1.185978269498373,2.543479033134836,2.965344600264194,2.0780139265579725,3.502327029906346,5.126205692049254,0.0,0.4,0.1,0.0,1.297911367217685,0.06380260000059934
32+35,800000000.0,-10,-10,32,2,64,ESPRIT,-2.4332159445155495,4.907265901469789,8.58689058311263,2.8026508040012716,9.917117511687344,17.405552040050587,0.3,0.4,0.2,0.0,1.297911367217685,0.0004512000014074147
32+35,800000000.0,-10,-10,128,2,256,MUSIC,0.012971892457399293,1.2251042934766232,1.4744058142028644,1.1713775814580538,2.306610996505411,2.4896214899660416,0.5,0.8,0.0,0.0,0.6489556836088425,0.074754699998266
32+35,800000000.0,-10,-10,128,2,256,ESPRIT,0.21304645912452963,1.9253241811042465,2.6140271727656526,1.236111687144902,4.47318434961261,4.775540957729157,0.4,0.7,0.1,0.0,0.6489556836088425,0.0004652999978134176
32+35,800000000.0,-10,-10,512,2,1024,MUSIC,-0.2297893389341203,0.4135181677915204,0.4998107828576391,0.42960087734909,0.7643425797695691,0.8365248157576002,1.0,1.0,0.0,0.0,0.32447784180442124,0.06781929999942804
32+35,800000000.0,-10,-10,512,2,1024,ESPRIT,-0.15404652307897634,0.5813722903544611,0.6664873438766781,0.6015752792612847,0.9907511884324358,1.0663053101273787,0.9,1.0,0.0,0.0,0.32447784180442124,0.0004293000001780456
32+35,800000000.0,-10,0,32,2,64,MUSIC,-0.17544103912034395,0.42598043876861985,0.4700870624616859,0.4088987733357614,0.6759464929276705,0.6878903038769792,1.0,1.0,0.0,0.0,0.41043561214310836,0.06447149999985413
32+35,800000000.0,-10,0,32,2,64,ESPRIT,-0.2017271471232002,0.46361440523180575,0.5783422560665606,0.43894904963209935,0.922142859031924,1.0303014808534703,0.9,1.0,0.0,0.0,0.41043561214310836,0.0004479000008359435
32+35,800000000.0,-10,0,128,2,256,MUSIC,0.030777824510837527,0.1879480611495497,0.281333886044284,0.16190993467099357,0.28142688731837673,0.5237907014973309,1.0,1.0,0.0,0.0,0.20521780607155418,0.0741799000006722
32+35,800000000.0,-10,0,128,2,256,ESPRIT,0.11046916908383526,0.2674003422198682,0.39847423512869146,0.2017180689879563,0.43008498756892427,0.7398938222988274,0.9,1.0,0.0,0.0,0.20521780607155418,0.00047279999944294104
32+35,800000000.0,-10,0,512,2,1024,MUSIC,-0.04450232860367862,0.08990407626739554,0.12109621211338518,0.05873359865707073,0.17518697681983517,0.23527602961848929,1.0,1.0,0.0,0.0,0.10260890303577709,0.07289760000003298
32+35,800000000.0,-10,0,512,2,1024,ESPRIT,0.004259632011274661,0.13780189668775195,0.1520110972060329,0.13945576493279344,0.2049712647550244,0.22887860846877336,1.0,1.0,0.0,0.0,0.10260890303577709,0.00046020000081625767
32+35,800000000.0,-10,10,32,2,64,MUSIC,-0.03662677538487262,0.12229863071870942,0.13443887553889763,0.12201621065280754,0.18437798860672314,0.2052292326135134,1.0,1.0,0.0,0.0,0.1297911367217685,0.07477270000163116
32+35,800000000.0,-10,10,32,2,64,ESPRIT,-0.04739774593054431,0.1524561299786738,0.18569540267046758,0.11400891533379909,0.2886803361159886,0.3261501611541572,1.0,1.0,0.0,0.0,0.1297911367217685,0.00046829999882902484
32+35,800000000.0,-10,10,128,2,256,MUSIC,0.011310332640320197,0.04809638744216649,0.0779458157142422,0.027901093378372543,0.07509004944871844,0.14993973134599772,1.0,1.0,0.0,0.0,0.06489556836088425,0.07035219999761466
32+35,800000000.0,-10,10,128,2,256,ESPRIT,0.043105796400639385,0.07586946101124763,0.11466853753952189,0.050964185417397445,0.11689573517171549,0.21669862918066055,1.0,1.0,0.0,0.0,0.06489556836088425,0.0005709000015485799
32+35,800000000.0,-10,10,512,2,1024,MUSIC,-0.01200796237396844,0.02607743820594699,0.038187471057502115,0.012810902800532098,0.053087408290539685,0.07629929104027994,1.0,1.0,0.0,0.0,0.03244778418044213,0.06257559999903606
32+35,800000000.0,-10,10,512,2,1024,ESPRIT,0.0054128979996802325,0.04578334751468507,0.04832566908620148,0.04750107821567173,0.06162492476026866,0.06808968717381532,1.0,1.0,0.0,0.0,0.03244778418044213,0.0004530000005615875
32+35,800000000.0,-10,20,32,2,64,MUSIC,-0.009517711195752555,0.036253869889949185,0.04097655721656161,0.03122515963432626,0.055266464331407396,0.06533840552989056,1.0,1.0,0.0,0.0,0.04104356121431083,0.06748940000034054
32+35,800000000.0,-10,20,32,2,64,ESPRIT,-0.013663577665954208,0.04989176115150364,0.05984092443491088,0.03874478906798284,0.09495828636939335,0.10574967739843683,1.0,1.0,0.0,0.0,0.04104356121431083,0.0005289000009724987
32+35,800000000.0,-10,20,128,2,256,MUSIC,0.005423923505678196,0.012397248782521153,0.02493154503008852,0.0056443437309434685,0.017936459163655424,0.04713681775383718,1.0,1.0,0.0,0.0,0.020521780607155416,0.06997660000160977
32+35,800000000.0,-10,20,128,2,256,ESPRIT,0.014478649258695775,0.023239456753164765,0.035691459031170866,0.01824166992009779,0.035924621544921265,0.06761773409869731,1.0,1.0,0.0,0.0,0.020521780607155416,0.0004107999993721023
32+35,800000000.0,-10,20,512,2,1024,MUSIC,-0.0019697296118796003,0.004561811189254072,0.0068087432385022075,0.0020356080279082533,0.008149483829134314,0.013350526025536779,1.0,1.0,0.0,0.0,0.010260890303577708,0.06954130000031
32+35,800000000.0,-10,20,512,2,1024,ESPRIT,0.002115684269743845,0.014695050129965104,0.015438155265946475,0.015359909181810849,0.019368117179360666,0.0212372958856287,1.0,1.0,0.0,0.0,0.010260890303577708,0.00046829999973851955
32+35,800000000.0,0,-10,32,2,64,MUSIC,1.1223686269863735,2.207919253944015,2.7292593875511884,1.6481575039531067,5.104958957498274,5.127018484263618,0.2,0.6,0.2,0.0,1.2781931771586514,0.07502139999814972
32+35,800000000.0,0,-10,32,2,64,ESPRIT,-0.18751632502647625,6.3760398547832695,7.538090893036173,5.3876922503273015,8.991511219940081,13.281361506159985,0.0,0.0,0.6,0.0,1.2781931771586514,0.00047200000062730396
32+35,800000000.0,0,-10,128,2,256,MUSIC,0.006390074473018914,1.0930472016777832,1.2657420574972946,0.9305367418418007,1.7602051381024917,2.200051193280519,0.6,0.9,0.0,0.0,0.6390965885793257,0.0732211999993524
32+35,800000000.0,0,-10,128,2,256,ESPRIT,0.12156050939321177,1.8607487423211335,2.1034986529431654,2.2354133125082916,2.714953845068398,2.9481792432264693,0.3,0.4,0.0,0.0,0.6390965885793257,0.00045170000066718785
32+35,800000000.0,0,-10,512,2,1024,MUSIC,0.13179496290391685,0.4228013292809535,0.609628637883047,0.3525094112033008,0.7632282652091846,1.1287147618046152,0.9,1.0,0.0,0.0,0.31954829428966286,0.0769324000011693
32+35,800000000.0,0,-10,512,2,1024,ESPRIT,0.07968002688609135,0.6713627033447142,1.0540901630323756,0.3170419359975188,1.1535771171553013,2.0741793602442544,0.9,0.9,0.0,0.0,0.31954829428966286,0.00047929999982443405
32+35,800000000.0,0,0,32,2,64,MUSIC,-0.16944987834111047,0.2791717241438847,0.34434426277369223,0.21927928488542403,0.5593073870271305,0.6496730626547613,1.0,1.0,0.0,0.0,0.40420017295084465,0.06872999999995955
32+35,800000000.0,0,0,32,2,64,ESPRIT,-0.20122806970965557,0.36778715046576727,0.5068980554967266,0.27234224978186666,0.6314187802769411,0.9585273319139599,0.9,1.0,0.0,0.0,0.40420017295084465,0.00042549999943730654
32+35,800000000.0,0,0,128,2,256,MUSIC,-0.01948306496105522,0.2147028215786903,0.2428039988016196,0.20266117294786953,0.35582339969527677,0.4074588436766228,1.0,1.0,0.0,0.0,0.20210008647542232,0.06260060000204248
32+35,800000000.0,0,0,128,2,256,ESPRIT,0.014993362396975768,0.2848943979257824,0.3295024417140561,0.30725540484398406,0.47184118295617056,0.511824583078099,1.0,1.0,0.0,0.0,0.20210008647542232,0.0004043000017190934
32+35,800000000.0,0,0,512,2,1024,MUSIC,0.03388402409966487,0.08756951813001931,0.09665396810129886,0.0841378421184695,0.13803083462569757,0.15024915018254734,1.0,1.0,0.0,0.0,0.10105004323771116,0.0673512999974264
32+35,800000000.0,0,0,512,2,1024,ESPRIT,0.013877526403530651,0.11881489945591979,0.1533085052622307,0.08716834605697521,0.21240068213338187,0.27553353551046433,1.0,1.0,0.0,0.0,0.10105004323771116,0.0004363999996712664
32+35,800000000.0,0,10,32,2,64,MUSIC,-0.08231185070202977,0.0950639022628829,0.12211283630152803,0.06398081516062937,0.22093721098463864,0.2214960598516544,1.0,1.0,0.0,0.0,0.12781931771586513,0.06934649999948306
32+35,800000000.0,0,10,32,2,64,ESPRIT,-0.09307976454480277,0.15985667820035,0.18468687865428196,0.16215838774330837,0.2704519138122468,0.3030180873270963,1.0,1.0,0.0,0.0,0.12781931771586513,0.0005520000022443128
32+35,800000000.0,0,10,128,2,256,MUSIC,-0.011469259726626097,0.06321720373913868,0.06930168311786945,0.05981425318478415,0.10885489143599669,0.11213832556976544,1.0,1.0,0.0,0.0,0.06390965885793257,0.0738046000005852
32+35,800000000.0,0,10,128,2,256,ESPRIT,-0.0007979710571169036,0.07610230021981125,0.08575405329712747,0.08063233160756242,0.12082073707295757,0.13044855882139716,1.0,1.0,0.0,0.0,0.06390965885793257,0.0005646999998134561
32+35,800000000.0,0,10,512,2,1024,MUSIC,0.010686019024494453,0.021272961081845194,0.023886112803584186,0.01778754300724874,0.036712400235130775,0.039981543280932605,1.0,1.0,0.0,0.0,0.03195482942896628,0.07886729999881936
32+35,800000000.0,0,10,512,2,1024,ESPRIT,0.005588538577225762,0.03173406822843746,0.043438099982237216,0.02374612740145935,0.07222051856869055,0.07387612862316303,1.0,1.0,0.0,0.0,0.03195482942896628,0.0005620000010821968
32+35,800000000.0,0,20,32,2,64,MUSIC,-0.02915612352873496,0.03263721636355515,0.04224362072164449,0.020651168981548184,0.07203674273234661,0.07593796620405466,1.0,1.0,0.0,0.0,0.04042001729508447,0.07686980000107724
32+35,800000000.0,0,20,32,2,64,ESPRIT,-0.03229245415425101,0.05434256908201872,0.06166023745774909,0.05436627053284647,0.09319405672933984,0.09577281458283267,1.0,1.0,0.0,0.0,0.04042001729508447,0.0004918000022371416
32+35,800000000.0,0,20,128,2,256,MUSIC,-0.003511705556362829,0.013479876364177228,0.015202708691509045,0.010586689346324545,0.020528522542542928,0.026021325077040008,1.0,1.0,0.0,0.0,0.020210008647542237,0.07496000000082859
32+35,800000000.0,0,20,128,2,256,ESPRIT,-0.0008369908208112854,0.022931102876240922,0.02570772067237103,0.024419242139709543,0.03766568198166895,0.0392456138255187,1.0,1.0,0.0,0.0,0.020210008647542237,0.0004856999994444777
32+35,800000000.0,0,20,512,2,1024,MUSIC,0.001752780164767511,0.0033528675003973952,0.003877933267845566,0.002286199723761241,0.006053329907575722,0.006866484811767131,1.0,1.0,0.0,0.0,0.010105004323771118,0.07397850000052131
32+35,800000000.0,0,20,512,2,1024,ESPRIT,0.0019187952897462546,0.009663045981502954,0.013520587975914022,0.007407135963920817,0.022121717563469073,0.02374638072880816,1.0,1.0,0.0,0.0,0.010105004323771118,0.000615599999036931
32+35,800000000.0,10,-10,32,2,64,MUSIC,0.5416644192212884,1.455509003910709,1.672462244163789,1.2143616224368676,2.539216215124901,2.5538526422314827,0.3,0.7,0.0,0.0,1.297911367217685,0.07034930000099848
32+35,800000000.0,10,-10,32,2,64,ESPRIT,0.7391216131327314,4.743298086689736,5.781647557616563,4.90506384240167,8.081896713731565,9.421735156896967,0.2,0.4,0.4,0.0,1.297911367217685,0.0004658999996536295
32+35,800000000.0,10,-10,128,2,256,MUSIC,0.24852798771739087,0.7583240523651511,1.1414147609730314,0.45470078213775356,1.504601582746338,2.2615520915000036,0.7,0.9,0.0,0.0,0.6489556836088425,0.0768287999999302
32+35,800000000.0,10,-10,128,2,256,ESPRIT,0.8309898246996941,1.318158551000376,1.9941402360643077,0.7828561915682242,3.9187463824886457,4.1516354459619835,0.6,0.8,0.0,0.0,0.6489556836088425,0.0005400999998528278
32+35,800000000.0,10,-10,512,2,1024,MUSIC,0.42239594320326945,0.5664671594549168,0.6889849423817447,0.4983240770822883,0.9967966607017088,1.150013654652323,0.9,1.0,0.0,0.0,0.32447784180442124,0.07457020000038028
32+35,800000000.0,10,-10,512,2,1024,ESPRIT,0.3227115200099588,0.8385354792105234,1.0070054558439083,0.686152660650591,1.6668909926297137,1.821839720837342,0.7,1.0,0.0,0.0,0.32447784180442124,0.000538200001756195
32+35,800000000.0,10,0,32,2,64,MUSIC,0.07743489312390288,0.2528060466202252,0.3445270047318036,0.16917271788681987,0.5585276156317981,0.6248855184033877,1.0,1.0,0.0,0.0,0.41043561214310836,0.06630440000026283
32+35,800000000.0,10,0,32,2,64,ESPRIT,-0.2104677178211972,0.43789173797345954,0.5032771856822167,0.472678491628157,0.7648625888640227,0.7945072446931288,1.0,1.0,0.0,0.0,0.41043561214310836,0.00044440000056056306
32+35,800000000.0,10,0,128,2,256,MUSIC,0.03631485988520193,0.14183274285895936,0.19157133441147686,0.07599269478939785,0.3503167864855159,0.39195255423837133,1.0,1.0,0.0,0.0,0.20521780607155418,0.07875489999878482
32+35,800000000.0,10,0,128,2,256,ESPRIT,0.09979203014873991,0.25534782681990204,0.3153769371411341,0.2823384349619973,0.4413219318124864,0.5468521604478903,1.0,1.0,0.0,0.0,0.20521780607155418,0.0005040999976699823
32+35,800000000.0,10,0,512,2,1024,MUSIC,0.10328143220325145,0.1277007813820706,0.15208966064082294,0.12829201080344976,0.2348188124181405,0.23846110509082408,1.0,1.0,0.0,0.0,0.10260890303577709,0.07169209999938175
32+35,800000000.0,10,0,512,2,1024,ESPRIT,0.0690696034112646,0.15701629271542555,0.19128463897047687,0.17283729722015728,0.3047643734324577,0.30499166907759034,1.0,1.0,0.0,0.0,0.10260890303577709,0.0005325999982233043
32+35,800000000.0,10,10,32,2,64,MUSIC,0.002078529938168927,0.08948505273645715,0.11260140831034086,0.08426567779429384,0.14122794253652357,0.1907451135541814,1.0,1.0,0.0,0.0,0.1297911367217685,0.06687619999956951
32+35,800000000.0,10,10,32,2,64,ESPRIT,-0.08142587163395251,0.12103840922748024,0.15198969932834433,0.11246615545075667,0.23258736680315228,0.2476575903864006,1.0,1.0,0.0,0.0,0.1297911367217685,0.0005939000002399553
32+35,800000000.0,10,10,128,2,256,MUSIC,0.007727942097711171,0.04259216756382127,0.04978718724821573,0.031076791409601512,0.09063891778291637,0.09260324893227158,1.0,1.0,0.0,0.0,0.06489556836088425,0.06611750000047323
32+35,800000000.0,10,10,128,2,256,ESPRIT,0.0217533424859365,0.07360023398969914,0.09003109395645113,0.07573575916532427,0.12207183999032993,0.15092771289492649,1.0,1.0,0.0,0.0,0.06489556836088425,0.000431900002695329
32+35,800000000.0,10,10,512,2,1024,MUSIC,0.030676747526160852,0.03776282383003711,0.045555174434256,0.031935419319388814,0.06716172351912561,0.07263338819382595,1.0,1.0,0.0,0.0,0.03244778418044213,0.05751999999756663
